image_name,grade
007-7035-400,4
20170228231119005,0
007-7570-601,0
007-5332-300,2
20170421090240538,0
007-2225-100,0
007-5768-300,2
007-0321-000,0
20170327110400321,0
007-0602-000,0
007-5293-300,2
20170429205236551,0
20170226215154468,0
007-6424-400,4
20170426085448060,0
20170427100707736,0
007-1268-000,0
20170622165648529,2
007-2475-100,1
20170430142406984,0
20170210121352215,0
007-8859-605,4
20170614151122850,2
007-1818-100,2
007-0473-000,0
007-5123-300,2
007-7001-400,4
20170427203808158,0
007-3018-100,2
007-3854-200,2
007-0512-000,0
007-6769-400,4
20170408220207127,0
007-2685-100,1
20170418195527894,0
007-5730-300,2
20170323172134956,0
20170407235353003,0
20170419085416065,0
007-6493-400,4
20170130102740515,0
20170429224302682,0
007-2150-100,2
20170324080704607,0
20170414152453618,0
20170522100404106,2
20170413113351595,0
20170511170843008,2
20170418102648640,0
20170602085131467,2
007-2085-100,2
20170613195835309,2
20170122165722814,0
20170328105351300,0
20170323090117701,0
20170328150336549,0
20170427192201419,0
007-6344-400,4
007-5521-300,2
20170429212958244,0
007-2495-100,2
20161111214308683,0
007-4682-200,2
20170616195925713,2
007-2939-100,2
007-0209-000,0
20170510152714859,2
20170330165025106,0
20170328074511689,0
007-3614-200,2
007-1717-000,0
007-6086-300,2
20170428161950347,0
007-4519-200,4
007-6712-400,4
007-0638-000,0
007-6348-400,4
007-4695-200,2
007-2863-100,0
007-2279-100,2
007-0676-000,0
007-5983-300,2
20170429195038009,0
007-6199-300,2
007-0176-000,0
007-5032-300,2
007-3747-200,2
007-4310-200,2
20170510143620749,2
007-7620-601,0
007-2325-100,2
20170409201932991,0
007-0204-000,0
20170429211655176,0
007-5374-300,3
20170213143210304,0
007-2667-100,2
20170221103500961,0
007-4185-200,2
20170429200429997,0
007-1120-000,0
20170429220204962,0
20170609093702728,2
20170407235909043,0
007-2067-100,1
007-1843-100,1
20170427183304900,0
20170410110905034,0
007-6654-400,4
20170514222322175,3
007-1692-000,0
007-5109-300,2
20170408215701020,0
20170429200822003,0
007-0287-000,0
007-7203-400,4
007-1730-000,0
20170430193930489,0
007-5101-300,2
007-2840-100,1
20170427183143584,0
007-3523-200,2
007-3679-200,2
007-5029-300,2
007-3501-200,2
007-1588-000,0
007-8482-604,0
007-6137-300,2
20170214100028230,0
007-3654-200,2
20170606111430082,2
007-2597-100,2
007-5357-300,2
007-4182-200,2
20170323104718939,0
007-2654-100,2
007-3667-200,2
20170502000649856,2
007-7214-400,4
20170220151908590,0
007-5266-300,2
007-5249-300,2
007-7233-400,4
007-4259-200,2
007-4201-200,2
20170126115037434,0
007-2854-100,0
007-3290-200,2
20170215223447162,0
20170223145610568,0
20170524181209695,2
20170224160919206,0
20170227160255086,0
20170429224326292,0
007-2753-100,2
007-2244-100,0
20170208112205715,0
20170428163139682,0
007-5439-300,2
20170609164025211,2
007-0940-000,0
20170429214810104,0
20170405093026096,0
007-3405-200,2
20170512164458754,2
007-2703-100,1
007-4781-200,2
20170328150153573,0
007-3166-100,2
007-2232-100,1
007-3143-100,2
20170214212633095,0
007-7901-601,0
007-2979-100,2
007-1382-000,0
20170430191943009,0
20170223104830717,0
007-1386-000,0
007-4404-200,2
007-5513-300,2
20170415102951157,0
007-5277-300,4
007-0236-000,0
20170401085538289,0
20170429222936535,0
007-1137-000,0
007-1789-100,2
007-3391-200,2
007-5995-300,2
007-2286-100,1
007-2091-100,2
007-6688-400,4
007-4324-200,2
007-5371-300,2
007-6327-400,4
007-4593-200,2
007-7049-400,4
20170209143140243,0
007-5034-300,2
007-1979-100,2
007-4503-200,2
20170613165742699,2
007-0147-000,0
20170429215418505,0
20170120214751267,0
20170430195408430,0
20170525085857949,2
20170329091201472,0
007-2268-100,1
007-0224-000,0
20170609193904870,2
007-7020-400,4
20170418090054253,0
20170203152939118,0
007-0453-000,0
20170120221712491,0
20170620092120382,2
007-0624-000,0
007-5757-300,2
20170324084357218,0
007-4514-200,2
20170419092948833,0
007-6753-400,4
20170429222336805,0
20170627103155245,3
007-3809-200,2
007-6576-400,4
007-0695-000,0
007-6557-400,4
007-3328-200,2
007-2068-100,1
20170613164132693,2
007-5514-300,2
007-4064-200,2
20170429211930962,0
007-5871-300,2
20170430193855502,0
20170429231511129,0
007-2907-100,1
20170429211250159,0
007-3525-200,2
20170518102353782,2
20170407200152768,0
20170429221447384,0
20170408221820944,0
20170502140921479,2
007-1224-000,0
20170411114351412,0
007-5704-300,2
007-7376-601,0
007-0865-000,0
007-2139-100,2
20170430191205889,0
007-2695-100,1
20170430200643256,0
20170427181700229,0
20170120220644009,0
007-0476-000,0
20170324074015232,0
20170208175719177,0
007-0702-000,0
20170429221345193,0
007-2447-100,2
007-3917-200,2
007-4302-200,2
007-7051-400,2
20170427084313068,0
007-3587-200,2
007-6915-400,4
007-6947-400,4
20170415102345240,0
20170206105408182,0
007-0179-000,0
20170407221420858,0
007-7013-400,4
007-4299-200,2
007-3120-100,1
20170417131236428,0
007-6014-300,2
20170210163031148,0
007-5813-300,2
007-2037-100,2
20170428150052112,0
007-5839-300,2
20170405094018458,0
20170327140552407,0
007-5598-300,2
007-4714-200,2
007-7572-601,0
007-7536-601,2
007-6618-400,4
007-7248-400,4
007-4879-300,2
007-2420-100,0
20170323130758448,0
20170615104443473,2
007-5090-300,2
007-0089-000,0
20170120143315546,0
007-7763-601,4
20161115165015457,0
007-3323-200,2
007-6558-400,4
007-0455-000,0
007-7295-601,0
20170413085623125,0
20170527183427611,2
007-6350-400,4
20170627160210580,2
20170428163058180,0
007-2735-100,2
20170427184513391,0
007-7670-601,0
20170502084858430,2
20170330081019995,0
007-6004-300,2
20170429202459692,0
20170427205355164,0
007-7952-601,2
20170323140301229,0
007-3900-200,2
20170428093841007,0
20170413142542599,0
007-4921-300,2
20170501232833655,2
20170120220926752,0
007-0148-000,0
20170327111703450,0
20170429202959824,0
007-1516-000,0
20170412193714113,0
007-8056-601,0
007-5708-300,2
007-4517-200,2
007-4780-200,2
20170429213803424,0
007-4550-200,2
007-6040-300,2
007-6970-400,4
007-3211-100,2
20170429210737859,0
007-6283-300,2
007-2488-100,2
007-2118-100,2
20170120154406449,0
007-5782-300,2
20170331082357273,0
20170413102628830,0
20170429213508406,0
007-4949-300,2
007-4403-200,2
007-4956-300,2
20170613170119673,2
007-3284-200,2
20170629093129101,2
20170223174340183,0
007-6056-300,2
20170606164240191,2
007-4639-200,2
007-6206-300,2
007-2937-100,0
007-3153-100,2
20170429213410950,0
007-5518-300,2
007-1615-000,0
20170228223828672,0
20170224222142423,0
007-5946-300,2
20170227225506031,0
007-6814-400,4
20170408230124364,0
20170327111444452,0
007-4961-300,2
007-5202-300,2
007-5265-300,2
20170122170947733,0
007-3635-200,2
007-5028-300,2
007-4892-300,2
007-6670-400,4
007-8204-601,2
20170427182819247,0
007-6249-300,2
007-2063-100,0
20170331085540124,0
007-4195-200,2
20170427180436817,0
20170429213239042,0
20170126115215453,0
007-3380-200,2
20170429204823425,0
20170427180629519,0
007-3478-200,2
007-5287-300,2
20170429212028624,0
20170410161302089,0
007-5866-300,2
20170418135726222,0
007-1323-000,0
20170411204351632,0
007-3450-200,3
007-4272-200,2
20170225202554811,0
20170223084433668,0
20170429222055704,0
007-0541-000,0
20170606142725101,2
007-5119-300,2
20170418085337704,0
007-5589-300,2
007-7037-400,4
20170414094409562,0
007-0824-000,0
007-0617-000,0
007-1372-000,0
20170524090124948,2
007-5015-300,2
007-5594-300,2
007-1673-000,0
007-6526-400,4
20170424164446748,0
20170517153118932,2
20170504154837541,2
20170420093558005,0
007-5609-300,2
20170428152142921,0
007-5788-300,3
20170413133939478,0
007-0709-000,2
007-0158-000,0
007-0641-000,0
20170627112028245,2
007-3282-200,2
20170410142337982,0
007-2138-100,2
007-3932-200,0
20170220083332735,0
20170324140245887,0
20170331092347263,0
20170426090535337,0
007-6726-400,2
20170329084152423,0
007-2591-100,2
007-0650-000,0
007-1606-000,0
007-6709-400,4
007-4419-200,2
20170401085536898,0
007-7193-400,4
20170210165605591,0
20170225202048107,0
007-4531-200,2
007-1220-000,0
007-0167-000,0
007-8058-601,0
20170412110844402,0
20170324102541915,0
007-7134-400,4
20170428091724893,0
007-7330-601,0
007-5564-300,2
20170326094738452,0
007-4612-200,2
20170429202121717,0
007-6672-400,4
20170221182238646,0
20170406195436349,0
20170608152446688,2
007-7131-400,4
20170429223025303,0
20170429214758300,0
007-4454-200,2
20170428085829032,0
20170516095416106,2
20170503160817592,2
20170418093444173,0
20170214214827798,0
20170621140230477,2
007-2097-100,0
20170429203915028,0
007-3576-200,2
007-3062-100,1
007-2214-100,2
007-3406-200,2
007-3698-200,2
20170616083847518,2
20170617211409886,2
20170221135011349,0
20170608133136376,2
20170216090007274,0
007-6130-300,2
20170419111609070,0
007-7973-601,0
007-5204-300,2
007-4107-200,2
007-5873-300,2
007-7773-601,2
007-4826-300,2
20170405114257871,0
007-2535-100,2
007-4576-200,2
20170417113725383,0
007-7022-400,4
007-4317-200,2
20170222182549409,0
007-6173-300,2
007-5169-300,3
007-3540-200,2
20170430200842654,0
20170412141420309,0
007-2612-100,2
20170429212403085,0
007-0670-000,0
20170406082610162,0
007-1587-000,0
007-5812-300,2
007-1017-000,0
20170323085948932,0
007-0711-000,0
20170430200124423,0
007-5677-300,2
007-1400-000,0
007-8006-601,2
007-7224-400,4
007-6062-300,2
007-7910-601,0
007-1447-000,0
20170501235455424,2
20170615112624140,2
007-4331-200,2
20170430200153873,0
20170418093223862,0
20170430200410145,0
20170410100020530,0
20170324095301169,0
007-6463-400,4
007-5884-300,3
007-4656-200,2
20170609233207210,2
007-5616-300,2
20170427183057654,0
007-0133-000,0
20170228093712242,0
20170213094713612,0
007-6415-400,4
20170425160738226,0
007-2215-100,2
007-2011-100,1
007-1391-000,0
20170429200055021,0
20170617215208261,2
20170512113813694,2
20170506102441386,2
007-6518-400,4
20170610144321884,2
007-7209-400,4
20170427182754678,0
007-5532-300,2
007-2923-100,2
20170418135331460,0
20170330163249573,0
007-0051-000,0
007-0733-000,0
007-5483-300,3
20170615084024946,2
007-4944-300,2
007-2551-100,1
20170323095138379,0
007-4719-200,2
20170228103210905,0
007-4848-300,2
007-1836-100,2
20170427094235365,0
007-3756-200,2
007-5838-300,2
007-4490-200,2
007-4343-200,2
007-4151-200,2
007-6433-400,4
007-3699-200,2
20170316172851230,0
20170213154311956,0
007-1962-100,1
20170427182408954,0
007-7052-400,4
20170411115553873,0
007-7137-400,4
007-6183-300,2
007-2741-100,2
007-8408-603,2
007-3559-200,2
20170608212715972,2
20170228091152891,0
007-5351-300,2
20170215093524231,0
20170228222633906,0
007-0440-000,0
20170324101740531,0
007-0235-000,0
007-0107-000,0
20170213115425791,0
007-3013-100,2
007-5125-300,2
007-0621-000,0
20170329074911528,0
20170424165426827,0
20170418115345056,0
20170224160348398,0
20170429204451100,0
007-0397-000,0
20170502160448139,2
20170504165902335,2
007-5258-300,2
007-2726-100,1
007-4062-200,3
007-2610-100,2
20170429204936542,0
20170429202042607,0
20170407130852926,0
20170615112340349,2
20170524161955670,2
007-3752-200,3
007-3977-200,2
007-5110-300,2
007-6388-400,4
007-0978-000,0
20170521094903529,1
20170522172835243,2
007-3429-200,2
20170424165545637,0
007-2632-100,1
20170214163639877,0
007-5970-300,2
20170622084904371,2
007-2987-100,0
007-2608-100,0
007-2976-100,1
20170429231610484,0
20170222152355928,0
20170224212928266,0
20170406101723985,0
20170224181228718,0
20170222151846623,0
007-3463-200,2
007-4703-200,2
20170221090830670,0
007-3390-200,2
007-2401-100,1
007-5322-300,2
007-1116-000,0
007-0591-000,0
007-2704-100,1
007-2754-100,2
20170427184634488,0
20170429215844860,0
20170120222217788,0
007-1699-000,0
20170414104217595,0
20170328105401273,0
007-5384-300,2
007-1287-000,0
20170508101423579,2
20170429200936018,0
20170428163615176,0
20170228155835468,0
007-0367-000,0
20170412105204865,0
007-2408-100,2
007-4117-200,2
007-0619-000,0
20170324095529660,0
007-0849-000,2
20170210092155498,0
20170619102930911,2
20170228224637625,0
20170424154607265,0
20170327075633088,0
20170323092355323,0
007-3040-100,1
20170227155724235,0
007-4077-200,2
007-4373-200,2
007-2990-100,1
007-5756-300,2
007-5810-300,2
007-0239-000,0
007-4617-200,2
20170215094301549,0
20170622080837660,3
007-2529-100,0
20170411085448701,0
20170429223035962,0
20170621144139026,2
007-0797-000,0
20170429215557695,0
007-0532-000,0
20170429202553962,0
007-5300-300,2
007-5830-300,3
20170607153524517,2
007-1390-000,0
007-4298-200,2
007-1312-000,0
20170120220543899,0
20170609095102337,3
20170411141417294,0
007-6128-300,2
20170408223157942,0
007-0577-000,0
007-3485-200,2
007-2404-100,1
20170430200840082,0
007-0340-000,0
20170208175428715,0
007-2548-100,2
20170522172409179,2
007-6406-400,4
20170327160227390,0
007-2135-100,0
20170424161438636,0
007-2034-100,1
007-6652-400,4
20170429224052500,0
007-1009-000,0
007-2749-100,2
20170207144517107,0
007-3206-100,2
007-4975-300,3
007-6785-400,4
007-4548-200,2
007-0365-000,0
007-2074-100,1
007-3875-200,2
007-1471-000,0
007-3276-100,1
20170407231758743,0
007-5738-300,2
007-6713-400,4
007-6411-400,4
007-6807-400,4
007-6439-400,4
20170331095409627,0
007-1040-000,0
007-0380-000,0
007-7217-400,4
007-1161-000,0
007-2479-100,1
007-6437-400,4
007-0145-000,0
007-2537-100,2
007-5024-300,2
007-2310-100,2
007-4153-200,2
20170215164822467,0
007-6697-400,4
20170427085536070,0
007-8480-604,0
007-6282-300,2
20170430193300723,0
007-3705-200,3
20170429200552854,0
007-5500-300,2
007-5548-300,2
007-3398-200,2
20170224160317096,0
007-0953-000,0
007-3608-200,2
20170407092553829,0
20170220151908278,0
007-6846-400,4
007-5419-300,2
007-7168-400,4
007-0385-000,0
007-5722-300,2
007-6464-400,4
007-3973-200,2
20170609101204463,2
20170330141323901,0
20170222152227838,0
007-0118-000,0
007-4923-300,2
20170405090223906,0
007-5325-300,2
20170617210321383,2
007-0976-000,0
007-0723-000,0
007-0347-000,1
20170323101844209,0
007-4842-300,3
007-4333-200,2
007-4274-200,2
20170407092042980,0
007-3171-100,2
20170214084615083,0
007-5186-300,3
007-5817-300,2
007-6751-400,4
007-5853-300,2
20170429202326448,0
007-2008-100,2
007-7647-601,0
007-0507-000,0
007-3722-200,2
007-5992-300,2
007-5692-300,2
007-0311-000,0
20170605162315736,2
007-2376-100,1
20170429212807968,0
20170224160527519,0
20170419205027355,0
20170421184432772,0
007-7347-601,0
20170427180037322,0
007-2161-100,1
007-3343-200,2
007-7158-400,4
007-7668-601,0
007-6543-400,4
007-6952-400,4
007-1680-000,0
007-0036-000,0
20170430200525077,0
20170401090508954,0
007-7971-601,0
007-1991-100,2
20170613162156848,2
007-3075-100,1
20170407234758642,0
20170429202412060,0
20170408211509455,0
20170618221338793,2
007-8585-604,2
20170223152358857,0
20170120152817478,0
007-6938-400,4
20170521093537739,2
20170525091431523,2
20170502103242684,3
007-4293-200,2
007-2043-100,2
20170428104123770,0
007-7155-400,4
007-3986-200,2
007-0597-000,0
20170627104123555,2
007-7683-601,4
007-5490-300,2
20170506084941627,2
007-5451-300,3
20170327140449047,0
007-5224-300,2
20170430192944581,0
20170427185309607,0
20170227235755846,0
20170215165117445,0
20170224114811724,0
007-5292-300,2
20170323085109242,0
007-5344-300,2
20170424095916170,0
007-1100-000,0
007-0029-000,0
007-4665-200,2
20170429200623809,0
007-5569-300,2
007-6859-400,4
007-5694-300,2
20170629093110828,2
20170327100838638,0
20170429232122687,0
007-1354-000,0
007-5680-300,2
007-4121-200,2
20170419092947422,0
007-0250-000,0
20170429200148838,0
007-3475-200,2
007-6871-400,4
007-1642-000,0
007-4898-300,2
007-1293-000,0
007-4375-200,2
20170210145621125,0
007-3776-200,2
007-0615-000,0
007-3194-100,2
007-3778-200,2
007-5551-300,2
007-3104-100,1
007-0430-000,0
20170411141638796,0
007-2549-100,1
007-4422-200,2
20170216172253836,0
007-6782-400,4
007-5976-300,2
20170429215007174,0
20170124162351000,0
007-5100-300,2
007-7143-400,4
007-5298-300,2
007-3832-200,2
007-1896-100,1
20170329082818262,0
007-5903-300,2
007-8491-604,2
007-5803-300,2
007-0952-000,0
20170429204429841,0
007-3028-100,2
007-5220-300,2
007-5117-300,2
20170609152303463,1
20170429214434015,0
20170427214214917,0
20170204102928720,0
007-2580-100,2
20170609152615062,2
20170412202800866,0
20170620090217756,2
007-1725-000,0
007-1026-000,0
007-1756-100,1
20170429232335757,0
007-7919-601,2
007-5055-300,2
007-7129-400,4
007-7686-601,0
007-6258-300,2
20170221162521163,0
20170429210915900,0
007-1280-000,0
20170620102404697,2
20170528112436989,2
007-0555-000,2
007-6969-400,4
20170327111316876,0
007-1427-000,0
20170411114306114,0
007-4784-200,2
20170123102706012,0
20170430191250032,0
20170515161313257,2
20170122100711512,0
20170330111147398,0
20170427191615958,0
007-3714-200,3
007-4989-300,2
007-1454-000,0
007-2969-100,2
007-6912-400,4
007-2561-100,0
20170216090543323,0
007-0504-000,0
007-6022-300,2
007-6578-400,4
007-2884-100,1
007-6681-400,4
007-5449-300,0
20170430195148811,0
007-6006-300,2
007-5785-300,2
007-3690-200,2
007-6895-400,4
007-3802-200,2
007-0786-000,0
20170427191915623,0
20170429214952435,0
20170328091440431,0
007-4591-200,2
20170628104207743,2
20170323130834970,0
20170517093748842,2
20170430203940002,0
007-2230-100,2
007-2868-100,2
20170417100943292,0
007-8674-605,0
007-5285-300,2
007-2483-100,2
20161118173805155,0
20170331094327694,0
20170630161237018,2
007-0629-000,1
20170225203647881,0
007-4679-200,2
007-0330-000,0
007-1771-100,2
007-1497-000,0
20170224133421226,0
007-5172-300,3
007-7425-601,0
20170330152418842,0
007-6546-400,4
20170411141650393,0
20170228164856656,0
20170221150753870,0
20170424110302399,0
007-5510-300,2
007-2317-100,2
007-5231-300,2
20170417155614368,0
007-2299-100,2
20170614143124196,2
20170406110331629,0
007-0433-000,0
20170429202500711,0
20170417195632750,0
20170615110926051,2
007-3503-200,2
20170310100246469,0
007-0960-000,0
007-2184-100,2
007-5057-300,2
007-5831-300,2
007-5790-300,2
20170506154237008,2
20170518151053908,2
007-2418-100,2
007-0182-000,0
20170528182051276,2
007-1596-000,0
007-1221-000,0
007-4713-200,2
007-0927-000,0
20170418090254054,0
20170429224523474,0
007-4405-200,3
20170426082658136,0
007-0119-000,0
20170429220809156,0
20170427180440101,0
007-1902-100,1
007-0558-000,0
20170428110422324,0
007-0544-000,0
20170429215702685,0
20170504102303706,2
007-0187-000,0
007-5343-300,2
007-5792-300,2
20170206181741545,0
20170214095952970,0
007-3196-100,0
007-5582-300,2
007-2742-100,2
20170323085710268,0
007-2326-100,2
20170216092816210,0
007-0843-000,0
20170224161312677,0
20170224094234195,0
20170420093649895,0
007-2038-100,2
007-6803-400,4
007-4368-200,2
007-3821-200,2
20170323082300741,0
20170610095525712,2
007-1186-000,0
007-4778-200,2
007-0588-000,0
007-4186-200,2
20170413142536113,0
007-4275-200,3
007-3434-200,2
20170331092345763,0
20170323091220142,0
007-6461-400,4
007-6142-300,3
20170407101150084,0
007-0788-000,0
007-2438-100,2
007-0192-000,0
20170323172129117,0
20170628162852314,2
007-7043-400,4
20170413154250087,0
20170420091403331,0
007-3834-200,2
007-4300-200,2
007-7684-601,0
20170324084426937,0
20170405093750535,0
20170425084700515,0
20170410144559008,0
007-6035-300,2
007-6442-400,4
007-4556-200,2
20170411103305601,0
20170226233115447,0
007-5391-300,2
007-2217-100,0
007-1307-000,0
20170223095206485,0
20170424162204793,0
007-6336-400,4
007-1817-100,2
007-6356-400,4
20170408224136503,0
007-6733-400,2
007-0989-000,0
007-6011-300,3
20170221143914045,0
20170227160938767,0
007-0522-000,0
20170419162922607,0
007-8527-604,4
007-3071-100,2
007-3859-200,2
20170427183037301,0
007-0317-000,0
007-2349-100,1
007-2881-100,2
20170429223942395,0
20170418140747330,0
007-3555-200,2
007-3642-200,2
007-6667-400,4
20170429204919846,0
007-4933-300,2
20170217121538805,0
007-5462-300,2
007-2006-100,2
007-3995-200,2
007-6246-300,2
007-7259-400,4
007-2247-100,0
007-7236-400,4
007-7269-601,2
20170221104145522,0
007-7034-400,4
007-0977-000,0
007-1908-100,1
007-6466-400,4
20170411104827537,0
20170509081746415,2
20170429211437781,0
20170214101459522,0
007-3346-200,2
007-3360-200,3
20170429213524443,0
20170227100228221,0
20170327081937492,0
20170224110136437,0
007-0206-000,0
007-8653-605,2
007-5780-300,2
007-2036-100,2
007-7405-601,0
20170415094348285,0
007-5383-300,2
007-4773-200,2
20170209131348114,0
20170203162405927,0
20170213115649031,0
20170329094456105,0
20170204102844342,0
007-7719-601,0
20170123103609648,0
007-1563-000,0
007-7292-601,0
20170207141715071,0
20170421162345163,0
007-1166-000,0
20170411085449115,0
007-3607-200,2
007-5926-300,3
007-1098-000,0
007-4321-200,2
007-7176-400,4
20170518112220847,2
007-1237-000,0
007-0428-000,0
007-7847-601,0
20170327140346524,0
007-0782-000,0
20170409201115333,0
007-5046-300,4
007-3739-200,2
007-6227-300,2
007-0471-000,0
20170522165643535,2
007-6761-400,4
007-4903-300,3
20170208173707692,0
20170210121955624,0
007-7179-400,4
007-2422-100,2
007-0216-000,0
007-5828-300,2
007-3400-200,2
20170609091134141,2
007-6566-400,4
007-2019-100,2
20170405132019920,0
007-6025-300,2
007-2633-100,1
007-4588-200,2
007-4626-200,2
20170511224838938,2
007-4039-200,2
007-2970-100,2
007-6248-300,2
20170408212150263,0
007-3122-100,4
007-3803-200,2
20170628180023623,2
007-4209-200,2
007-2543-100,1
20170410133949207,0
007-5528-300,3
007-2035-100,2
20170429213152276,0
20170224160057504,0
007-3615-200,2
20170616173230875,2
007-0282-000,0
20170429213734106,0
007-2032-100,1
007-2289-100,3
20170429202829877,0
20170330095751105,0
20170412110630281,0
20170505143145689,2
20170429193522820,0
007-6410-400,3
007-5968-300,2
007-4767-200,2
007-4235-200,2
007-3793-200,2
20170130102847216,0
20170430195631296,0
20170407222739811,0
20170214215942024,0
20170329162304252,0
20170429202359507,0
20170620192247605,2
007-0457-000,0
007-4416-200,2
007-8424-603,2
20170220135216094,0
007-7911-601,2
20170326104842424,0
20170301105432489,0
20170223171302321,0
20170323093707381,0
20170429225458235,0
20170328145803149,0
007-2311-100,2
007-2012-100,1
007-2771-100,1
20170428091343897,0
007-0805-000,0
007-2355-100,2
20170429215936481,0
007-3175-100,2
20170213170649949,0
20170630113238842,2
20170428141950613,0
007-7187-400,4
007-0958-000,0
007-5603-300,3
20170510144009153,2
007-4063-200,2
007-1037-000,0
007-0984-000,0
20170214144744712,0
20170427182823636,0
20170429210316571,0
20170327103629372,0
007-7263-400,4
20170327103857079,0
007-1415-000,0
007-1729-000,0
007-0315-000,0
007-4320-200,2
007-3621-200,2
20170609184126256,2
007-4377-200,2
007-1067-000,0
20170412091847743,0
20170223084259166,0
20170429213623095,0
20170303142359965,0
20170221200136293,0
20170429214851803,0
007-4378-200,2
007-4596-200,2
007-1359-000,0
007-2363-100,1
20170428162159300,0
20170408225801210,0
20170226215047840,0
20170428092059349,0
007-1553-000,0
20170330111144486,0
20170226093451361,0
007-3295-200,2
20170329083553293,0
20170429204601078,0
007-3806-200,2
007-3766-200,2
20170616112827989,3
007-4672-200,2
007-4875-300,2
007-3579-200,3
007-3886-200,2
20170317221207437,0
20170104113156987,0
007-2533-100,1
20170429204914816,0
20170215154527743,0
007-4653-200,2
007-3606-200,2
20170430201016828,0
20170413133417921,0
007-1933-100,1
007-4019-200,2
20170324091539449,0
007-2643-100,2
007-4687-200,2
007-5288-300,2
20170414152313848,0
007-7153-400,4
007-0640-000,0
007-1875-100,1
007-1467-000,0
007-5192-300,2
007-6510-400,4
007-4621-200,2
007-7521-601,0
007-4772-200,2
007-3083-100,1
20170508102507631,2
007-1921-100,2
007-6671-400,4
007-3725-200,2
20170429210806155,0
20170206105845309,0
007-1021-000,0
20170412174014430,0
007-3247-100,2
007-6144-300,2
007-0576-000,0
007-3536-200,2
20170525152628421,2
007-1172-000,0
007-3272-100,1
20170420144942571,0
20170613144410261,2
20170417154540760,0
20170411141527445,0
20170328094456638,0
20170426101559169,0
20170428114525641,0
007-5568-300,2
20170216104121507,0
007-3930-200,2
20170429214916462,0
20170611090521276,2
007-1177-000,0
007-5552-300,2
007-0301-000,0
007-5951-300,2
007-0484-000,0
007-5457-300,3
007-4836-300,2
20170226231939446,0
20170421132955972,0
20170222150401839,0
007-6707-400,4
007-3945-200,3
007-6245-300,2
007-4426-200,2
20170626174854486,3
20170323083610592,0
20170508101232838,2
20170424170615518,0
007-5154-300,2
007-3969-200,2
007-1355-000,2
20170417161433082,0
20170613152423477,2
007-5030-300,2
007-0601-000,0
007-7554-601,2
20170414165313546,0
007-3081-100,1
007-6622-400,4
007-1521-000,0
20170323082302357,0
20170410161452132,0
007-6779-400,4
20170429205402321,0
20170408225441604,0
007-2993-100,2
007-5174-300,2
20170523093010553,2
007-1073-000,0
20170510100244835,2
007-6960-400,2
007-4941-300,2
007-0467-000,0
20170411141341504,0
007-4500-200,2
007-7028-400,4
20170227234548662,0
20170429200133422,0
20170407230606423,0
007-3442-200,2
007-1029-000,0
007-1422-000,0
20170430193507438,0
007-2781-100,1
20170429212956304,0
007-2883-100,1
20170226225945858,0
20170408222307196,0
007-2375-100,1
007-3258-100,2
007-6423-400,4
20170621084106703,2
20170323084101501,0
007-0261-000,0
007-8389-603,2
007-6049-300,2
007-0055-000,0
007-7497-601,0
007-4882-300,2
20170427181757954,0
007-4360-200,2
007-4478-200,2
20170612090644805,2
20170607170331573,2
007-5447-300,2
20170126085931436,0
20170430160557030,0
20170123100425137,0
007-2553-100,1
007-5653-300,2
007-4642-200,2
007-7962-601,2
007-5183-300,2
007-2620-100,2
20170204114217726,0
007-4920-300,2
20170521095107589,2
007-2322-100,1
20170430195129254,0
007-0833-000,0
20170614092927284,2
20170215142210754,0
007-4542-200,2
20170412113333910,0
20170518171334338,2
007-5726-300,2
007-0590-000,0
20170328081015016,0
007-2501-100,1
007-0974-000,0
007-5246-300,2
007-1873-100,2
20170502085446271,2
007-7033-400,4
007-3787-200,2
007-2955-100,2
20170226231949313,0
007-7751-601,2
20170522165315963,2
007-6012-300,2
20170328142532871,0
20170429220419535,0
20170327161538508,0
007-6244-300,3
007-6570-400,4
20170223145414095,0
007-0242-000,0
20170227234108022,0
007-2194-100,0
007-1723-000,3
007-6749-400,4
20170421184607886,0
20170228170116464,0
007-5233-300,2
007-5895-300,3
20170209093014771,0
20170519153500194,1
20170224160919351,0
007-0486-000,0
20170518112134637,2
007-3544-200,2
20170618112704744,2
007-1505-000,2
007-0404-000,0
007-2845-100,1
007-1249-000,0
007-6813-400,4
20170522113746982,2
007-5969-300,2
20170420184512149,0
007-4925-300,2
007-3147-100,2
20170330223645351,0
007-3876-200,2
20170429210712137,0
007-1586-000,0
20170429210630507,0
007-7428-601,0
20170413094421610,0
007-7496-601,2
007-7708-601,0
20170331082123432,0
007-5851-300,2
20170412085423431,0
007-4118-200,2
007-0860-000,0
20170226220519495,0
20170427092253018,0
20170327132738501,0
007-4101-200,2
007-7639-601,0
20170428162227966,0
20170420184017969,0
20170410093233575,0
007-1431-000,0
20170226092924204,0
007-6032-300,2
20170413101424496,0
007-5861-300,2
20170609152450896,2
20170328145739032,0
20170428084252566,0
007-0351-000,0
20170222154134083,0
20170307170241946,0
007-5333-300,2
20170211162412879,0
007-1409-000,0
007-2877-100,1
20170429231659042,0
20170429212213827,0
20170208133101841,0
007-1145-000,0
20170226221006886,0
20170222101042823,0
20170424170506066,0
007-2889-100,1
20170324084838993,0
007-0493-000,0
007-6655-400,4
20170522152308494,2
20170427084743829,0
